time,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,Nina_index,DEW_ave,TEMP_ave,RH_ave,DEW_max,TEMP_max,RH_max,sp_ave,tcc_ave,tp_sum,ws_ave,wd_ave
5/10/2020,TSN,10.818797,106.651856,2020,5,10,-0.27,24.25,31.97916667,65.16821464,26,37,79.17607793,100.7938517,0.936619308,8.47E-05,2.511971505,142.5248593
5/11/2020,TSN,10.818797,106.651856,2020,5,11,-0.27,23.91666667,31.70833333,64.97604352,26,36,83.88153889,100.8257217,0.855366872,2.19E-05,2.634519252,145.3676701
5/12/2020,TSN,10.818797,106.651856,2020,5,12,-0.27,23.58333333,31.875,63.59683829,26,37,83.88153889,100.7930521,0.885718421,0.000645868,1.87706227,136.2087128
5/13/2020,TSN,10.818797,106.651856,2020,5,13,-0.27,24.77083333,31.85416667,67.82340215,26,37,83.88153889,100.785145,0.422895288,0.000395997,2.705942853,132.3757512
5/14/2020,TSN,10.818797,106.651856,2020,5,14,-0.27,24.1875,31.89583333,65.72931659,26,37,83.88153889,100.7511515,0.51078023,0.00079435,2.198601693,121.6848138
5/15/2020,TSN,10.818797,106.651856,2020,5,15,-0.27,24.77083333,31.29166667,70.35188965,27,36,100,100.5744406,0.72078748,0.000623715,2.240391812,146.2518929
5/16/2020,TSN,10.818797,106.651856,2020,5,16,-0.27,25.42553191,30.80851064,74.36055498,27,36,94.30965499,100.5381377,0.804167752,0.00414529,1.076254556,147.8990877
5/17/2020,TSN,10.818797,106.651856,2020,5,17,-0.27,24.41666667,31.04166667,69.37674437,26,36,88.90444795,100.5619531,0.958068837,0.012507825,1.031952794,165.2917376
5/18/2020,TSN,10.818797,106.651856,2020,5,18,-0.27,24.66666667,31.9375,67.49995934,27,37,83.98982014,100.5363231,0.925180805,0.002764123,1.562137263,200.7654693
5/19/2020,TSN,10.818797,106.651856,2020,5,19,-0.27,24.36170213,30.17021277,74.2031603,27,38,100,100.5750235,0.904752022,0.001727784,1.713062139,207.2114113
5/20/2020,TSN,10.818797,106.651856,2020,5,20,-0.27,26.22916667,28.6875,86.92836203,29,33,100,100.6759975,0.939463819,0.009557774,1.516730755,188.9192836
5/21/2020,TSN,10.818797,106.651856,2020,5,21,-0.27,25.27083333,31.60416667,70.6805665,27,36,88.98136342,100.6869402,0.792776882,0.000710667,1.917397517,242.1169556
5/22/2020,TSN,10.818797,106.651856,2020,5,22,-0.27,26.25,30.85416667,77.70669588,27,36,88.98136342,100.6500444,0.967233291,0.00047199,2.11985696,216.4468469
5/23/2020,TSN,10.818797,106.651856,2020,5,23,-0.27,25.52083333,29,82.19986701,27,33,94.26865994,100.7755863,0.951242285,0.005139198,2.027295333,195.9597632
5/24/2020,TSN,10.818797,106.651856,2020,5,24,-0.27,25,30.04166667,76.42773102,27,35,100,100.9042758,0.985555884,0.009807062,1.514445371,164.5559682
5/25/2020,TSN,10.818797,106.651856,2020,5,25,-0.27,25.54166667,28.375,86.66272084,28,35,100,101.0185256,0.754369978,0.005684515,1.04702096,213.6577175
5/26/2020,TSN,10.818797,106.651856,2020,5,26,-0.27,24.91666667,31.52083333,70.29784633,28,36,94.35021625,100.9501221,0.225594761,0.000651194,1.557520103,215.3222695
5/27/2020,TSN,10.818797,106.651856,2020,5,27,-0.27,25,29.82978723,78.17475811,27,36,100,100.9268356,0.751316365,0.003285275,1.699969676,243.5653044
5/28/2020,TSN,10.818797,106.651856,2020,5,28,-0.27,26.14583333,29.02083333,85.38171924,28,35,100,100.9191844,0.989992108,0.010561545,1.277735176,168.9967435
5/29/2020,TSN,10.818797,106.651856,2020,5,29,-0.27,25.3125,28.95833333,82.73759483,27,35,100,100.9417817,0.892112669,0.011945576,1.584521074,163.4883753
5/30/2020,TSN,10.818797,106.651856,2020,5,30,-0.27,25.41666667,27.89583333,88.21031249,27,34,100,101.0579031,0.973599319,0.010108068,1.335682965,160.1312969
5/31/2020,TSN,10.818797,106.651856,2020,5,31,-0.27,25.5625,29.8125,78.8882304,27,34,94.30965499,101.0347848,0.711223883,0.009214255,1.172400479,175.0704515
6/1/2020,TSN,10.818797,106.651856,2020,6,1,-0.34,24.33333333,29,77.96851177,26,36,100,100.9894273,0.559734294,0.01155912,0.988550105,220.9500015
6/2/2020,TSN,10.818797,106.651856,2020,6,2,-0.34,24.89583333,27.85416667,85.24485282,26,33,100,100.9399763,0.877024546,0.01697695,1.315519179,167.8125276
6/3/2020,TSN,10.818797,106.651856,2020,6,3,-0.34,24.59574468,28.68085106,80.95603688,26,35,100,100.8070523,0.857752795,0.008272724,1.343325145,198.4464723
6/4/2020,TSN,10.818797,106.651856,2020,6,4,-0.34,25.13953488,27.41860465,88.64330086,26,33,100,100.8366852,0.884068309,0.014037851,1.450434985,198.2728166
6/5/2020,TSN,10.818797,106.651856,2020,6,5,-0.34,24.83333333,28.6875,80.70925952,27,34,100,100.8669926,0.806368628,0.001651022,0.701281429,188.9014284
6/6/2020,TSN,10.818797,106.651856,2020,6,6,-0.34,25.72916667,28.64583333,84.74863602,27,32,100,100.8729484,0.903586425,0.01428269,1.659544848,218.5239586
6/7/2020,TSN,10.818797,106.651856,2020,6,7,-0.34,24.44897959,30.08163265,73.78189779,26,36,100,100.7451175,0.516275993,0.000841007,1.536538758,217.1402337
6/8/2020,TSN,10.818797,106.651856,2020,6,8,-0.34,24.93617021,31.08510638,71.51264727,27,35,88.90444795,100.7007573,0.535264583,0.000695919,2.015205426,235.0394647
6/9/2020,TSN,10.818797,106.651856,2020,6,9,-0.34,24.77083333,29.5625,76.98111726,26,34,100,100.7406198,0.830702118,0.007411658,1.565736439,226.9100508
6/10/2020,TSN,10.818797,106.651856,2020,6,10,-0.34,25.23404255,26.70212766,92.34668878,26,32,100,100.7918415,0.973466812,0.020532824,1.511839765,167.7155437
6/11/2020,TSN,10.818797,106.651856,2020,6,11,-0.34,25.0212766,28.87234043,80.89561114,27,33,100,100.6856537,0.984011659,0.012306437,1.178854134,221.878553
6/12/2020,TSN,10.818797,106.651856,2020,6,12,-0.34,24.85416667,30.02083333,75.12960167,26,34,94.26865994,100.4927215,0.686612817,0.001579559,1.867354793,245.5340056
6/13/2020,TSN,10.818797,106.651856,2020,6,13,-0.34,25.0625,28.04166667,85.75414116,26,35,100,100.5171821,0.991685492,0.017033649,1.837090946,242.781896
6/14/2020,TSN,10.818797,106.651856,2020,6,14,-0.34,25.33333333,26.8125,92.01809372,27,32,100,100.7287396,0.999411642,0.013431054,2.158237334,189.2330669
6/15/2020,TSN,10.818797,106.651856,2020,6,15,-0.34,25.625,27.625,89.81828991,26,33,100,100.8887473,0.998582175,0.015124047,1.25263358,176.0057133
6/16/2020,TSN,10.818797,106.651856,2020,6,16,-0.34,25.3125,28,86.98596005,27,34,100,100.8968002,0.982847134,0.008358161,1.500475008,150.9708778
6/17/2020,TSN,10.818797,106.651856,2020,6,17,-0.34,25.59574468,27.9787234,87.85011021,26,34,100,100.823305,0.866616752,0.002668488,1.397814867,249.2245521
6/18/2020,TSN,10.818797,106.651856,2020,6,18,-0.34,24.52083333,30.29166667,72.93730647,27,35,94.30965499,100.7990385,0.865196472,0.009065656,2.151708908,259.0681927
6/19/2020,TSN,10.818797,106.651856,2020,6,19,-0.34,25.31914894,29.68085106,78.57352535,27,34,94.26865994,100.7758567,0.927415378,0.008133836,1.459832759,211.7025026
6/20/2020,TSN,10.818797,106.651856,2020,6,20,-0.34,25.45833333,29.64583333,79.65457779,27,35,100,100.7535079,0.972005457,0.015925374,1.21485211,153.3196733
6/21/2020,TSN,10.818797,106.651856,2020,6,21,-0.34,25.25,27.02083333,90.44294732,27,33,100,100.6500656,0.969957148,0.014112231,1.281970919,229.9521844
6/22/2020,TSN,10.818797,106.651856,2020,6,22,-0.34,24.72340426,29.29787234,78.22934929,26,34,94.26865994,100.6469398,0.633682488,0.006910164,1.556858045,171.9583067
6/23/2020,TSN,10.818797,106.651856,2020,6,23,-0.34,24.5625,30.4375,72.28572807,27,35,94.26865994,100.7285808,0.522009834,0.000448183,1.319083297,183.5154698
6/24/2020,TSN,10.818797,106.651856,2020,6,24,-0.34,24.6875,28.45833333,82.04939339,27,35,100,100.7320079,0.887197815,0.003150145,1.359552167,206.0978097
6/25/2020,TSN,10.818797,106.651856,2020,6,25,-0.34,25.375,26.95833333,91.53773034,27,32,100,100.7309948,0.945887253,0.010105153,1.647949428,197.2415114
6/26/2020,TSN,10.818797,106.651856,2020,6,26,-0.34,24.25,28.08333333,80.69404532,26,34,100,100.7426196,0.833537976,0.00931416,1.636108861,225.8015797
6/27/2020,TSN,10.818797,106.651856,2020,6,27,-0.34,24.70833333,29.14583333,78.0204438,26,33,88.82674227,100.7685594,0.986580718,0.006950955,1.928300184,219.5421718
6/28/2020,TSN,10.818797,106.651856,2020,6,28,-0.34,24.58333333,26.8125,88.31848115,26,32,100,100.7855517,0.990717134,0.010350978,2.295612001,208.0230223
6/29/2020,TSN,10.818797,106.651856,2020,6,29,-0.34,24.59574468,26,92.21280186,26,30,100,100.792351,0.999572955,0.016667537,1.690360342,219.6639571
6/30/2020,TSN,10.818797,106.651856,2020,6,30,-0.34,25.125,26.9375,90.24712238,26,31,100,100.7549688,0.992784492,0.022522767,1.647212243,220.090951
7/1/2020,TSN,10.818797,106.651856,2020,7,1,-0.3,24.76595745,28.12765957,82.76460638,26,32,94.26865994,100.6744915,0.738613219,0.021784727,1.749555816,246.2136464
7/2/2020,TSN,10.818797,106.651856,2020,7,2,-0.3,24.17021277,27.65957447,82.62456865,25,33,100,100.5996075,0.807792328,0.007202355,2.35890446,233.3400674
7/3/2020,TSN,10.818797,106.651856,2020,7,3,-0.3,24.78723404,27.44680851,85.84924812,25,30,94.22722497,100.797599,0.990082483,0.015044764,2.508957333,232.4395103
7/4/2020,TSN,10.818797,106.651856,2020,7,4,-0.3,23.52083333,28.83333333,74.29008421,25,33,94.22722497,100.8444767,0.888240341,0.007818951,1.94807248,274.0008083
7/5/2020,TSN,10.818797,106.651856,2020,7,5,-0.3,25.0625,28.08333333,84.42940109,26,33,100,100.706745,0.642182848,0.005527892,0.705639786,232.0539898
7/6/2020,TSN,10.818797,106.651856,2020,7,6,-0.3,25.72916667,28.10416667,87.2318915,27,31,94.30965499,100.6574632,0.801699637,0.017061423,2.101674014,148.1091265
7/7/2020,TSN,10.818797,106.651856,2020,7,7,-0.3,25.10416667,29.5625,78.29838459,27,33,100,100.8231669,0.405252121,0.008643335,2.036570536,161.1149003
7/8/2020,TSN,10.818797,106.651856,2020,7,8,-0.3,24.65957447,26.5106383,90.55576277,27,32,100,100.8344733,0.927720098,0.003629345,1.109560263,163.4036361
7/9/2020,TSN,10.818797,106.651856,2020,7,9,-0.3,24.64583333,29.85416667,74.84941699,26,34,100,100.6419602,0.985165229,0.001781247,1.273747654,250.2782159
7/10/2020,TSN,10.818797,106.651856,2020,7,10,-0.3,25.14583333,28.72916667,82.42417475,26,34,100,100.7265752,0.917102994,0.008178154,1.75322858,197.8347695
7/11/2020,TSN,10.818797,106.651856,2020,7,11,-0.3,24.5,29.3125,76.60010443,26,34,100,100.7093331,0.992534408,0.010838282,1.523974564,205.9911769
7/12/2020,TSN,10.818797,106.651856,2020,7,12,-0.3,24.41666667,28.29166667,81.29946313,26,34,100,100.6733388,0.970013193,0.002174932,1.723392797,208.4990503
7/13/2020,TSN,10.818797,106.651856,2020,7,13,-0.3,25.625,27.35416667,90.86207237,27,32,100,100.7015581,0.84505451,0.01066088,1.448552895,192.3126415
7/14/2020,TSN,10.818797,106.651856,2020,7,14,-0.3,24.14583333,29.10416667,77.51598061,27,36,100,100.6927204,0.755379602,0.002321793,2.131486109,264.5260465
7/15/2020,TSN,10.818797,106.651856,2020,7,15,-0.3,25.3125,29.66666667,78.15237746,27,33,94.22722497,100.6388467,0.952916757,0.003343694,1.460464812,195.7288254
7/16/2020,TSN,10.818797,106.651856,2020,7,16,-0.3,25.54166667,29.375,80.72230404,27,33,100,100.6242423,0.599149376,0.003546836,1.935577778,170.4882984
7/17/2020,TSN,10.818797,106.651856,2020,7,17,-0.3,24.65957447,29.82978723,75.32200236,27,34,100,100.7265438,0.65737893,0.005628301,1.64892641,182.7434998
7/18/2020,TSN,10.818797,106.651856,2020,7,18,-0.3,25.17021277,27.78723404,86.53593634,26,32,100,100.7851117,0.760749625,0.005455124,1.298786724,168.7330952
7/19/2020,TSN,10.818797,106.651856,2020,7,19,-0.3,25.52083333,29.58333333,80.3427365,27,34,100,100.7014538,0.924789975,0.003480946,1.08247001,176.870923
7/20/2020,TSN,10.818797,106.651856,2020,7,20,-0.3,25.38297872,27.74468085,87.92938943,27,34,100,100.7199454,0.902156182,0.011122268,0.98439671,147.4587791
7/21/2020,TSN,10.818797,106.651856,2020,7,21,-0.3,25.0625,28.20833333,83.61597749,26,32,100,100.7738544,0.910602685,0.00666892,1.295889082,158.8506875
7/22/2020,TSN,10.818797,106.651856,2020,7,22,-0.3,24.84782609,30.04347826,75.13092683,26,34,100,100.7339479,0.603522267,0.001453002,1.13144035,164.4815812
7/23/2020,TSN,10.818797,106.651856,2020,7,23,-0.3,24.30952381,27.0952381,85.77705641,26,33,100,100.7620469,0.803182803,0.007760256,0.977577313,225.8044252
7/24/2020,TSN,10.818797,106.651856,2020,7,24,-0.3,24.89361702,26.93617021,89.68029923,26,33,100,100.8122633,0.964164395,0.013062858,0.964746686,133.025309
7/25/2020,TSN,10.818797,106.651856,2020,7,25,-0.3,25.16666667,29.0625,80.86488413,26,33,100,100.7388015,0.72064874,0.001583556,1.254190687,183.3435837
7/26/2020,TSN,10.818797,106.651856,2020,7,26,-0.3,24.83333333,29.04166667,79.27852876,27,33,94.30965499,100.7308715,0.649330956,0.005770182,1.211622792,178.2543085
7/27/2020,TSN,10.818797,106.651856,2020,7,27,-0.3,24.80487805,30,75.65284922,26,35,100,100.6460781,0.472324679,0.001832844,1.117593111,198.5265734
7/28/2020,TSN,10.818797,106.651856,2020,7,28,-0.3,24.70212766,28.21276596,82.33381565,27,33,100,100.7131433,0.711315095,0.004030212,1.331630571,203.3122535
7/29/2020,TSN,10.818797,106.651856,2020,7,29,-0.3,24.9375,28.875,80.64108675,27,34,100,100.6786902,0.886600389,0.006365822,2.011406838,276.2908588
7/30/2020,TSN,10.818797,106.651856,2020,7,30,-0.3,25.19565217,29.60869565,78.18162765,26,33,94.26865994,100.6157237,0.920687525,0.008978839,2.671469104,280.3355699
7/31/2020,TSN,10.818797,106.651856,2020,7,31,-0.3,25.375,28.22916667,85.95607008,27,34,100,100.473771,0.999206157,0.010187439,3.260522019,245.1409182
8/1/2020,TSN,10.818797,106.651856,2020,8,1,-0.59,24.66666667,27.125,86.70410023,26,31,100,100.4374842,1,0.016503206,4.514032813,233.2535773
8/2/2020,TSN,10.818797,106.651856,2020,8,2,-0.59,24.54166667,25.5,94.57694578,26,29,100,100.483099,0.978608988,0.01137832,4.429187238,224.5702786
8/3/2020,TSN,10.818797,106.651856,2020,8,3,-0.59,25.29166667,26.66666667,92.32521317,26,28,100,100.5478985,0.934818645,0.013910976,2.724236362,212.574814
8/4/2020,TSN,10.818797,106.651856,2020,8,4,-0.59,24.625,28.16666667,81.91153173,26,33,100,100.5540906,0.819814278,0.00721953,2.789903696,246.0046373
8/5/2020,TSN,10.818797,106.651856,2020,8,5,-0.59,24.5,26.70833333,88.96725026,26,33,100,100.5973565,0.928667812,0.003730049,1.067516184,275.9182628
8/6/2020,TSN,10.818797,106.651856,2020,8,6,-0.59,24.38297872,26.44680851,89.29263977,27,31,100,100.6640679,0.983312745,0.02350138,1.524157598,254.2202547
8/7/2020,TSN,10.818797,106.651856,2020,8,7,-0.59,24.83333333,27.85416667,84.65926117,26,32,100,100.6064873,0.94826824,0.011822768,2.164688548,263.3961099
8/8/2020,TSN,10.818797,106.651856,2020,8,8,-0.59,25.20833333,26.875,91.29433572,27,31,100,100.6349456,0.73138262,0.009554751,2.671898847,237.7505788
8/9/2020,TSN,10.818797,106.651856,2020,8,9,-0.59,24.91489362,27.12765957,88.55583327,27,33,100,100.6518856,0.875691433,0.014492223,2.125939001,219.4998566
8/10/2020,TSN,10.818797,106.651856,2020,8,10,-0.59,24.83333333,27.47916667,85.92183311,26,31,100,100.7679506,0.910688563,0.002768319,2.632107753,232.2337692
8/11/2020,TSN,10.818797,106.651856,2020,8,11,-0.59,25.06382979,30.08510638,75.34601059,26,34,94.26865994,100.7629685,0.937842842,0.009589591,2.544629653,229.166862
8/12/2020,TSN,10.818797,106.651856,2020,8,12,-0.59,25.6744186,27.55813953,89.88767308,27,32,100,100.850055,0.997046614,0.01011117,2.213078742,201.7067414
8/13/2020,TSN,10.818797,106.651856,2020,8,13,-0.59,25.25531915,26.78723404,91.99886804,26,31,100,100.8972423,1,0.01644548,1.654584223,188.6683764
8/14/2020,TSN,10.818797,106.651856,2020,8,14,-0.59,24.2826087,27.45652174,84.12167707,26,33,100,100.8667654,0.997490579,0.020132081,1.061454054,231.3899098
8/15/2020,TSN,10.818797,106.651856,2020,8,15,-0.59,24.85416667,27.83333333,84.91902791,26,32,100,100.7685048,0.987129518,0.002203296,1.797600175,253.9715165
8/16/2020,TSN,10.818797,106.651856,2020,8,16,-0.59,24.14583333,28.6875,78.207006,26,34,94.26865994,100.7499794,0.786102325,0.001239878,1.607869184,254.5197624
8/17/2020,TSN,10.818797,106.651856,2020,8,17,-0.59,24.5,29.16666667,76.8499704,26,33,94.22722497,100.6727052,0.881556334,0.003130091,1.416165691,211.9039021
8/18/2020,TSN,10.818797,106.651856,2020,8,18,-0.59,24.875,29.20833333,79.3662961,26,34,100,100.6358956,0.86482473,0.015159738,2.080743194,241.7227546
8/19/2020,TSN,10.818797,106.651856,2020,8,19,-0.59,24.5625,27.20833333,86.34229203,26,32,100,100.668839,0.935007484,0.012282197,2.310700815,244.4298005
8/20/2020,TSN,10.818797,106.651856,2020,8,20,-0.59,24.4893617,28.91489362,77.98215021,26,33,100,100.7061533,0.945498074,0.000642075,1.761442958,211.6180403
8/21/2020,TSN,10.818797,106.651856,2020,8,21,-0.59,24.9375,29.79166667,76.36197577,26,34,94.26865994,100.7833181,0.61948406,0.000552179,1.889301952,238.227846
8/22/2020,TSN,10.818797,106.651856,2020,8,22,-0.59,25.0625,29.83333333,76.94166821,26,34,94.26865994,100.8279688,0.67083222,0.000247669,2.330148883,223.2018073
8/23/2020,TSN,10.818797,106.651856,2020,8,23,-0.59,24.35416667,29.4375,75.26785002,26,34,94.26865994,100.886544,0.927304217,0.003128918,2.256261458,207.5127164
8/24/2020,TSN,10.818797,106.651856,2020,8,24,-0.59,25.22916667,28.85416667,82.26658954,27,34,100,100.8895908,0.766948465,0.003022198,1.629458743,226.9419485
8/25/2020,TSN,10.818797,106.651856,2020,8,25,-0.59,25.58333333,30.54166667,76.55053319,27,35,94.30965499,100.7720048,0.423197007,0.00063624,1.974714162,224.9914713
8/26/2020,TSN,10.818797,106.651856,2020,8,26,-0.59,25.66666667,30.5625,76.45435709,27,35,94.30965499,100.7117604,0.342771649,0.000688817,2.43610552,239.0542036
8/27/2020,TSN,10.818797,106.651856,2020,8,27,-0.59,24.91666667,30.375,74.25437529,27,34,94.30965499,100.5980338,0.862554355,0.000878817,2.869021751,231.3247341
8/28/2020,TSN,10.818797,106.651856,2020,8,28,-0.59,25.2173913,30.23913043,76.11326162,27,35,94.26865994,100.5219142,0.946359438,0.000744415,2.986086204,228.495558
8/29/2020,TSN,10.818797,106.651856,2020,8,29,-0.59,25.35416667,29.72916667,78.77255457,27,34,94.30965499,100.558425,0.735429823,0.004829142,2.330980613,223.4326935
8/30/2020,TSN,10.818797,106.651856,2020,8,30,-0.59,25.0625,28.89583333,80.80751007,27,35,94.26865994,100.5575263,0.718167651,0.005467131,1.843668895,213.8307012
8/31/2020,TSN,10.818797,106.651856,2020,8,31,-0.59,24.79166667,28.66666667,81.0324629,26,35,100,100.630771,0.739167056,0.004573192,1.48635238,220.1633235
9/1/2020,TSN,10.818797,106.651856,2020,9,1,-0.83,25.34042553,27.14893617,90.76151308,27,33,100,100.6772556,0.807098458,0.015719524,1.154810735,254.7562599
9/2/2020,TSN,10.818797,106.651856,2020,9,2,-0.83,25.27659574,28.70212766,83.11932151,27,34,100,100.7295133,0.950893439,0.01002412,1.363717788,266.7852514
9/3/2020,TSN,10.818797,106.651856,2020,9,3,-0.83,25.33333333,29.58333333,79.30104595,28,34,100,100.7353796,0.856547937,0.003542113,1.393706269,191.4565028
9/4/2020,TSN,10.818797,106.651856,2020,9,4,-0.83,25.33333333,29.16666667,81.04337516,27,34,100,100.744169,0.740952833,0.011296624,2.166211297,174.7158261
9/5/2020,TSN,10.818797,106.651856,2020,9,5,-0.83,25.4375,28.41666667,85.02913379,26,33,100,100.7511921,0.364445401,3.05E-07,0.568338793,61.02938091
9/6/2020,TSN,10.818797,106.651856,2020,9,6,-0.83,24.76595745,27.72340426,85.86024051,27,35,100,100.7232581,0.779541251,0.002180163,1.650209763,165.0638922
9/7/2020,TSN,10.818797,106.651856,2020,9,7,-0.83,25.1875,29.125,80.88327921,26,34,100,100.72718,0.691537033,0.003245233,1.43350071,242.5590688
9/8/2020,TSN,10.818797,106.651856,2020,9,8,-0.83,25.6875,29.625,80.23761912,27,33,94.26865994,100.8289844,0.927305796,0.005886048,1.503733311,207.1987641
9/9/2020,TSN,10.818797,106.651856,2020,9,9,-0.83,25.68085106,28.44680851,85.9019487,27,34,100,100.7996252,0.86354398,0.020276451,1.08028352,213.1168615
9/10/2020,TSN,10.818797,106.651856,2020,9,10,-0.83,25.12765957,28.10638298,85.46166834,27,34,100,100.6255963,0.971095865,0.00752825,0.787993647,198.4188185
9/11/2020,TSN,10.818797,106.651856,2020,9,11,-0.83,25.5625,28.22916667,86.4587297,27,34,100,100.7311413,0.804723436,0.007982437,1.196841794,181.4047702
9/12/2020,TSN,10.818797,106.651856,2020,9,12,-0.83,25.10416667,28.14583333,85.28246662,27,34,100,100.8966852,0.847447992,0.013401096,1.009130801,232.6861525
9/13/2020,TSN,10.818797,106.651856,2020,9,13,-0.83,24.97916667,26.58333333,91.57046709,27,32,100,100.9086306,0.936744715,0.0135787,1.195720582,220.0339853
9/14/2020,TSN,10.818797,106.651856,2020,9,14,-0.83,24.9787234,26.14893617,93.54159249,27,30,100,100.8573415,0.994136266,0.010223478,1.259932349,231.7495163
9/15/2020,TSN,10.818797,106.651856,2020,9,15,-0.83,24.77083333,27.64583333,85.22344905,26,31,100,100.8103333,0.892930478,0.004259621,1.881230869,246.4770278
9/16/2020,TSN,10.818797,106.651856,2020,9,16,-0.83,24.65217391,28.63043478,80.23800721,26,33,94.26865994,100.7216092,0.994730844,0.004032449,2.554286216,255.165928
9/17/2020,TSN,10.818797,106.651856,2020,9,17,-0.83,25.1875,28.02083333,86.17862715,27,33,100,100.5013852,0.999693975,0.004423105,3.036430193,249.0091439
9/18/2020,TSN,10.818797,106.651856,2020,9,18,-0.83,25.3125,26.8125,91.85191378,27,31,100,100.3572633,1,0.011655013,4.293028331,230.4111917
9/19/2020,TSN,10.818797,106.651856,2020,9,19,-0.83,24.25,25,95.91215308,27,30,100,100.7198508,0.986507471,0.019527579,2.618431925,170.9633857
9/20/2020,TSN,10.818797,106.651856,2020,9,20,-0.83,25.22916667,27.35416667,89.20308777,26,32,100,100.9201385,0.992302794,0.009132739,1.222183643,183.4442404
9/21/2020,TSN,10.818797,106.651856,2020,9,21,-0.83,25.75,28.0625,88.68406288,27,33,100,100.836031,0.797629901,0.004025129,1.505841238,262.8535382
9/22/2020,TSN,10.818797,106.651856,2020,9,22,-0.83,24.89130435,27.80434783,85.65897671,27,34,100,100.7823773,0.943978867,0.00539797,0.707523892,167.1186796
9/23/2020,TSN,10.818797,106.651856,2020,9,23,-0.83,24.82978723,27.19148936,88.14460531,26,32,100,100.8424194,0.817514025,0.005078197,1.453267691,126.0425564
9/24/2020,TSN,10.818797,106.651856,2020,9,24,-0.83,25.4375,27.875,88.08404339,26,34,100,100.9608958,0.760772395,0.005520246,1.577554205,217.5628583
9/25/2020,TSN,10.818797,106.651856,2020,9,25,-0.83,24.87234043,27.76595745,85.13452272,27,33,100,100.8629894,0.990666043,0.000853114,2.416372195,299.5783009
9/26/2020,TSN,10.818797,106.651856,2020,9,26,-0.83,25.5625,27.35416667,90.54587138,27,31,100,100.74768,0.994368735,0.002598036,1.839085982,288.075788
9/27/2020,TSN,10.818797,106.651856,2020,9,27,-0.83,25.42553191,26.65957447,93.48154226,26,31,100,100.6138721,0.991644332,0.021647706,1.623281505,255.0803259
9/28/2020,TSN,10.818797,106.651856,2020,9,28,-0.83,25.04166667,27.45833333,87.03152828,26,31,100,100.6920385,0.987021018,0.003726973,2.437363495,174.7795366
9/29/2020,TSN,10.818797,106.651856,2020,9,29,-0.83,25.22916667,27,90.53516762,27,31,100,100.8021121,0.994368515,0.009206035,1.764229373,220.5584698
9/30/2020,TSN,10.818797,106.651856,2020,9,30,-0.83,25.39583333,28.33333333,84.87939451,27,33,100,100.626385,0.927459823,0.002965925,2.189609564,278.3930826
10/1/2020,TSN,10.818797,106.651856,2020,10,1,-1.26,25.95833333,28.79166667,85.67784333,27,33,100,100.5325702,0.892445461,0.001434354,1.503231863,270.7635983
10/2/2020,TSN,10.818797,106.651856,2020,10,2,-1.26,26.22916667,27.5,93.4126209,28,33,100,100.6217869,0.888778473,0.023971938,1.248908677,185.0293161
10/3/2020,TSN,10.818797,106.651856,2020,10,3,-1.26,25.72340426,28.25531915,86.95175204,27,33,100,100.7581538,0.971876446,0.006314011,1.901872764,218.8387796
10/4/2020,TSN,10.818797,106.651856,2020,10,4,-1.26,24.89583333,27.91666667,84.98620763,27,33,100,100.8145908,0.991012996,0.010437289,1.990164239,248.0907038
10/5/2020,TSN,10.818797,106.651856,2020,10,5,-1.26,25.23404255,26.46808511,93.55959642,26,31,100,100.6882378,0.995439326,0.009096776,1.434641717,298.2356151
10/6/2020,TSN,10.818797,106.651856,2020,10,6,-1.26,26.0625,27.79166667,90.77308837,27,30,100,100.6459405,0.998907498,0.009578884,1.886283161,293.1043367
10/7/2020,TSN,10.818797,106.651856,2020,10,7,-1.26,25.54166667,25.77083333,98.69764719,27,28,100,100.4719454,0.999400833,0.020829861,2.175702263,259.4121487
10/8/2020,TSN,10.818797,106.651856,2020,10,8,-1.26,25.52083333,27.60416667,89.26447302,26,32,100,100.4925706,0.994254454,0.007127778,1.99428533,174.3843149
10/9/2020,TSN,10.818797,106.651856,2020,10,9,-1.26,25.6875,26.125,97.55899776,27,30,100,100.6452325,0.999274853,0.020039369,1.507956571,163.7558919
10/10/2020,TSN,10.818797,106.651856,2020,10,10,-1.26,25.85416667,26.83333333,94.70527066,27,31,100,100.6217681,0.998154402,0.023899765,1.237338925,222.8372506
10/11/2020,TSN,10.818797,106.651856,2020,10,11,-1.26,25.6875,26.25,96.87377258,27,29,100,100.5072892,0.999656572,0.010395856,2.087189853,239.268632
10/12/2020,TSN,10.818797,106.651856,2020,10,12,-1.26,25.10416667,27.10416667,89.69520836,26,31,100,100.40725,0.999283665,0.004376337,2.152222357,254.2906834
10/13/2020,TSN,10.818797,106.651856,2020,10,13,-1.26,24.97916667,26.6875,91.08165073,26,30,100,100.4687317,0.999713431,0.006300363,2.196332205,254.7371951
10/14/2020,TSN,10.818797,106.651856,2020,10,14,-1.26,25.47916667,25.75,98.4425827,26,27,100,100.5323308,0.992357315,0.008693725,2.186895732,226.8149488
10/15/2020,TSN,10.818797,106.651856,2020,10,15,-1.26,25.60416667,26.625,94.61689986,26,31,100,100.5363727,0.990305928,0.014609478,2.971520114,242.0789309
